profile_url,profile_name,media_type,post_url,caption,comments_count,like_count,post_timestamp
https://www.instagram.com/kfz_reifenservice_molfsee_/,kfz_reifenservice_molfsee_,IMAGE,https://www.instagram.com/p/CmcD201oi-9/,"Lieber Kunde/liebe Kundin,

das Jahresende und das Weihnachtsfest stehen direkt vor der Tür. Wir möchten nun einmal innehalten und uns bei Ihnen für alles bedanken. Vielen Dank für Ihre Treue, das entgegengebrachte Vertrauen und die gute Zusammenarbeit. Wir werden auch im neuen Jahr unser Bestes tun, damit Sie zufrieden sind!
Bis dahin wünschen wir Ihnen im Namen des ganzen Teams eine erholsame Weihnachtszeit und einen schönen Start ins neue Jahr.Wir gönnen uns und unseren Mitarbeitern ab dem 24.12.2022 eine kleine Auszeit. Ab den 02.01.2023 sind wir wieder für Sie da.

Mit freundlichsten Weihnachtsgrüßen

Ihr Kfz&Reifenservice Molfsee Team🎄🎅🏻🚘",0,43,2022-12-21T17:30:53+0000
https://www.instagram.com/kfz_reifenservice_molfsee_/,kfz_reifenservice_molfsee_,IMAGE,https://www.instagram.com/p/Cks93HVjv8g/,"Wir sind ein Familienbetrieb mit Perspektive!
Sie suchen einen vielseitigen und interessanten Job?Dann bieten wir Ihnen genau das Richitge!
Unser Unternehmen,Kfz &Reifenservice Molfsee GmbH bietet günstigen und zuverlässigen Service bei allen Automarken.Wir sind die Spezialisten (m,w,d) rund um Thema Inspektion,Neuabnahme und Unfallreparatur.
Zur Unterstützung unseres Teams bei allen Kfz-Arbeiten suchen wir zum nächstmöglichen Zeitpunkt eine/n
Kfz-Mechaniker/in -Personenkraftwagentechnik in Vollzeit.
Erwartet werden eine abgeschlossene Ausbildung,ein Pkw Führerschein Kl.3 bzw Be handwerkliches Geschick und Teamgeist.Berufserfahrung ist durchaus von Vorteil.
Wir zahlen überdurchschnittlich gut,je nach Qualifikation und Berufserfahrung und sind ein tolles Team!
Interesse?Dann freuen wir uns auf Ihre Bewerbung!
Bitte melden sie sich schriftlich,telefonisch,unter 04347/8485  oder persönlich bei Herrn Nelz.",0,39,2022-11-08T14:02:48+0000
https://www.instagram.com/kfz_reifenservice_molfsee_/,kfz_reifenservice_molfsee_,IMAGE,https://www.instagram.com/p/CgwV1SGjH_i/,"Wir sind ein Familienbetrieb mit Perspektive!
Sie suchen einen vielseitigen und interessanten Job?Dann bieten wir Ihnen genau das Richitge!
Unser Unternehmen,Kfz &Reifenservice Molfsee GmbH bietet günstigen und zuverlässigen Service bei allen Automarken.Wir sind die Spezialisten (m,w,d) rund um Thema Inspektion,Neuabnahme und Unfallreparatur.
Zur Unterstützung unseres Teams bei allen Kfz-Arbeiten suchen wir zum nächstmöglichen Zeitpunkt eine/n
Kfz-Mechaniker/in -Personenkraftwagentechnik in Vollzeit.
Erwartet werden eine abgeschlossene Ausbildung,ein Pkw Führerschein Kl.3 bzw Be handwerkliches Geschick und Teamgeist.Berufserfahrung ist durchaus von Vorteil.
Wir zahlen überdurchschnittlich gut,je nach Qualifikation und Berufserfahrung und sind ein tolles Team!
Interesse?Dann freuen wir uns auf Ihre Bewerbung!
Bitte melden sie sich schriftlich,telefonisch,unter 04347/8485  oder persönlich bei Herrn Nelz.",0,36,2022-08-02T11:24:24+0000
https://www.instagram.com/kfz_reifenservice_molfsee_/,kfz_reifenservice_molfsee_,VIDEO,https://www.instagram.com/tv/CX0psTVlNC4/,"Liebe Kunden, 

wir bedanken uns sehr für Ihr Vertrauen in diesem Jahr und freuen uns gemeinsam mit Ihnen ins Jahr 2022 zu starten. 

Wir gönnen unseren fleißigen Mitarbeitern und uns eine kleine Pause und sind ab dem 03.Januar 2022 wieder für Sie da! 

Im Namen des gesamten Teams wünschen wir Ihnen eine besinnliche, erholsame Weihnachtszeit und einen guten Rutsch ins neue Jahr! Bleiben Sie gesund! 

Mit freundlichsten Weihnachtsgrüßen 

Ihr Kfz-Reifenservice Molfsee Team 🚙🎅🏻🎄

#froheweihnachten #2021 #danke #gutenrutschinsneuejahr #gesundheit #molfsee #kiel #kfzundreifenservicemolfsee",1,124,2021-12-23T11:07:21+0000
https://www.instagram.com/kfz_reifenservice_molfsee_/,kfz_reifenservice_molfsee_,IMAGE,https://www.instagram.com/p/CTPQbcig_Kd/,"‼️ Ein defekter Keilriemen kann im schlimmsten Fall zu einem Motorschaden führen ‼️ Eine schwergängige Lenkung, lautes Quietschen oder ein Ansteigen der Motortemperatur können Anzeichen sein, die auf einen defekten Keilriemen hindeuten. Daher ist es unbedingt erforderlich regelmäßig den Keilriemen zu erneuern. Wie oft dies geschehen muss, ist von dem jeweiligen Hersteller abhängig- in der Regel zwischen 80.000-100.000 gefahrene Kilometer. Bei Fragen melden Sie sich gern bei uns! ☎️04347-8485  Allzeit gute Fahrt! 🚙 Ihr Team Kfz&Reifenservice Molfsee #molfsee #kiel #werkstatt #autowerkstatt #keilriemen #motorschaden #keilriemengerissen #beratung #service #kfzundreifenservicemolfsee #jetztterminvereinbaren",2,177,2021-08-31T12:14:07+0000
https://www.instagram.com/kfz_reifenservice_molfsee_/,kfz_reifenservice_molfsee_,IMAGE,https://www.instagram.com/p/CREHiMqg00p/,"Ein Ölwechsel verlängert die Lebenszeit Ihres Fahrzeuges 🚙  Zum Schutz des Motors sollten Öl und der Ölfilter regelmäßig überprüft und ausgetauscht werden.  Öl bewahrt den Motor vor Verschleiß, indem es die beweglichen Teile schmiert, heißgelaufene Teile kühlt und vor Korrosion schützt. Gleichzeitig reinigt das Öl den Motor von Ruß, Asche und Abrieb. Vereinbaren Sie gern einen Termin bei uns 📞04347-8485  Ihr Team Kfz&Reifenservice Molfsee #molfsee #kiel #werkstatt #autowerkstatt #öl #ölwechsel #ölfilter #beratung #service #kfzundreifenservicemolfsee",2,153,2021-07-08T11:21:58+0000
https://www.instagram.com/kfz_reifenservice_molfsee_/,kfz_reifenservice_molfsee_,IMAGE,https://www.instagram.com/p/CQ8XEZxgvDv/,❗️Sie hatten einen Unfall mit Ihrem Fahrzeug? ❗️ Wir lösen gern das Problem für Sie. 🚘 Reparatur nach Herstellervorgaben 🚘 Bereitstellung eines kostenlosen Leihwagens 🚘Abwicklung mit den Versicherungen  Wir beraten Sie gern 📞04347-8485 Ihr Team Kfz&Reifenservice Molfsee #molfsee #kiel #werkstatt #autowerkstatt #unfall #autounfall #unfallschaden #schadensregulierung #reparatur #leihwagen #versicherung #beratung #service #reparaturnachherstellervorgaben #kfzundreifenservicemolfsee,1,108,2021-07-05T11:03:47+0000
https://www.instagram.com/kfz_reifenservice_molfsee_/,kfz_reifenservice_molfsee_,IMAGE,https://www.instagram.com/p/CQviay3A7_6/,‼️Steinschlag oder Glasschaden am Fahrzeug? ‼️ Wir helfen Ihnen gern!  Bei einem Glasbruch oder Glasschaden ersetzen wir Ihre Autoscheiben und regeln alles mit Ihrer Versicherung. Es spielt keine Rolle um welches Fahrzeug oder welchen Hersteller es sich handelt.  Vereinbaren Sie gern einen Termin mit uns! 📞04347-8485  Ihr Team Kfz-Reifenservice Molfsee  #molfsee #kiel #kfzwerkstatt #autowerkstatt #kfzundreifenservicemolfsee #glasbruch #glasschaden #versicherung #versicherungsschaden #service #steinschlag #autoscheibe #jetztterminvereinbaren #,2,96,2021-06-30T11:32:50+0000
https://www.instagram.com/kfz_reifenservice_molfsee_/,kfz_reifenservice_molfsee_,IMAGE,https://www.instagram.com/p/CQszHePgC5s/,"Wir bieten Ihnen eine Inspektion nach Herstellenvorgaben 🔧🚙 Hersteller empfehlen regelmässig eine Inspektion durchzuführen zu lassen 🔎 🔧🚙 Warum sollte man regelmäßig eine Inspektion durchführen lassen? 🚘 bei Neuwagen verfällt ansonsten die Garantie 🚘bei Gebrauchtwagen verfällt die Garantie übrigens auch wenn Teile ersetzt, aber dann nicht ordnungsgemäß gewartet wurden 🚘ein regelmäßiger Service kann größeren Reparaturen vorbeugen  Was wird an Ihrem Fahrzeug bei einer Inspektion gemacht? ✅ Überprüfung und ggf. Austausch sämtlicher Filter ( Ölfilter, Pollenfilter, Luftfilter, Kraftstofffilter ) ✅Überprüfung und ggf. Austausch der Zündkerzen ✅Überprüfung des Ölstandes und ggf. Auffüllen von Öl  Vereinbaren Sie gern einen Termin bei uns und lassen sich vor Ort beraten! 📞04347-8485  Ihr Team Kfz&Reifenservice Molfsee.  #molfsee #kiel #kfzwerkstatt #kfzundreifenservicemolfsee #autowerkstatt #inspektion #inspektionnachherstellervorgaben #service #autoservice #beratung #jetztterminvereinbaren",0,79,2021-06-29T10:01:01+0000
https://www.instagram.com/kfz_reifenservice_molfsee_/,kfz_reifenservice_molfsee_,IMAGE,https://www.instagram.com/p/CQjpm_xARF0/,Unsere Reifen-Angebote für Sie im Überblick: 🚙große Auswahl & attraktive Preise 🚗Reifen für alle Fabrikate - auch für Ihr Motorrad 🏍 🛻Räderwechsel im Sommer & Winter 🚙Radlagerung im hauseigenen Radlager 🛻schnelle Terminvergabe beim Räderwechsel  Gern beraten wir Sie persönlich um den richtigen Reifen für Sie und Ihr Fahrzeug zu finden! 📞04347-8485  Ihr Team Kfz&Reifenservice Molfsee  #molfsee #kiel #kfzwerkstatt #kfzundreifenservicemolfsee #autowerkstatt #autoreifen #motorradreifen #räderwechsel #sommerräder #winterräder #ganzjahresreifen #einlagerung #beratung #jetztterminvereinbaren,2,68,2021-06-25T20:44:47+0000
https://www.instagram.com/kfz_reifenservice_molfsee_/,kfz_reifenservice_molfsee_,IMAGE,https://www.instagram.com/p/CQfuisngPNE/,"‼️Sie haben kein Platz für Ihre Reifen? ‼️ Bei uns können Sie Ihre Reifen sicher, sauber und günstig einlagern. Melden Sie sich gern bei uns!  Ihr Kfz&Reifenservice Molfsee  #molfsee #kiel #kfzwerkstatt #autowerkstatt #kfzundreifenservicemolfsee #reifen #autoreifen #einlagerung #jetztterminvereinbaren",0,53,2021-06-24T08:10:55+0000
https://www.instagram.com/kfz_reifenservice_molfsee_/,kfz_reifenservice_molfsee_,IMAGE,https://www.instagram.com/p/CQa0N8Xg5QH/,"Fehlerdiagnose am KFZ 🚙🔧 Leuchtet Ihre Motorkontrollleuchte im Kombiinstrument?  Wir als KFZ-Werkstatt können jedes Fahrzeug auslesen, programmieren, Grundeinstellung von Bauteilen durchführen und auch bei jedem Fahrzeug den Service zurückstellen.  Vereinbaren Sie gern einen Termin mit uns!  Ihr Kfz-Reifenservice Molfsee  #molfsee #kiel #kfzwerkstatt #kfzundreifenservicemolfsee #autowerkstatt #motorkontrollleuchte #fehlerdiagnose #auslesen #jetztterminvereinbaren",0,49,2021-06-22T10:24:19+0000
https://www.instagram.com/kfz_reifenservice_molfsee_/,kfz_reifenservice_molfsee_,IMAGE,https://www.instagram.com/p/CPp2TVZAA06/,Endlich kommt der Sommer ☀️Ihre Klimaaage kühlt nicht richtig oder entwickelt schlechte Gerüche? Dann vereinbaren Sie schnellstens einen Termin bei uns. Wir machen Ihr Fahrzeug fit für den Sommer! 🚙🚗 #klimaanlage #klimaanlageauto #klimaanlagedekeft #klimaanlagenwartung #klimacheck #molfsee #autowerkstatt #kfzwerkstatt #kfz&reifenservicemolfsee #jetztterminvereinbaren,1,56,2021-06-03T09:59:45+0000
https://www.instagram.com/kfz_reifenservice_molfsee_/,kfz_reifenservice_molfsee_,IMAGE,https://www.instagram.com/p/CNKKEbig49D/,Team Kfz&Reifenservice Molfsee wünscht frohe Ostern!#ostern#family #Molfsee#osterhase #Home,2,50,2021-04-02T09:33:59+0000
https://www.instagram.com/kfz_reifenservice_molfsee_/,kfz_reifenservice_molfsee_,IMAGE,https://www.instagram.com/p/CLFM_odgBIM/,"MACHEN SIE EINEN TERMIN BEI UNS! 🚙 Nässe, Streusalz und Kälte setzen den Bauteilen Ihres Fahrzeuges erheblich zu. Um unliebsame Fahrzeugpannen und die Sicherheit im Straßenverkehr zu gewährleisten, empfiehlt sich ein Wintercheck auch zwischen den üblichen Wartungs- und Serviceterminen. Mit einem Wintercheck für Ihr Auto bei uns in der Werkstatt starten sicher in die kalte Jahreszeit. Wir wünschen Ihnen allzeit gute Fahrt! 🚙 #molfsee #auto #kfzwerkstatt #freiewerkstatt #wintercheck #kiel #sicherheit #ihresicherheit #wirsindfürsieda",0,48,2021-02-09T18:20:33+0000
https://www.instagram.com/kfz_reifenservice_molfsee_/,kfz_reifenservice_molfsee_,IMAGE,https://www.instagram.com/p/CLC768ngNpR/,#Molfsee #reparaturallermarken #reifen #felgen #auto #kielsailingcity #kiel #Unfallreparaturen #follow4followback #love #happy #motivation,1,48,2021-02-08T21:12:53+0000
https://www.instagram.com/kfz_reifenservice_molfsee_/,kfz_reifenservice_molfsee_,IMAGE,https://www.instagram.com/p/CKUgFrVgQ9q/,"Wir sind ein Familienbetrieb mit Perspektive!
Sie suchen einen vielseitigen und interessanten Job?Dann bieten wir Ihnen genau das Richitge!
Unser Unternehmen,Kfz &Reifenservice Molfsee GmbH bietet günstigen und zuverlässigen Service bei allen Automarken.Wir sind die Spezialisten (m,w,d) rund um Thema Inspektion,Neuabnahme und Unfallreparatur.
Zur Unterstützung unseres Teams bei allen Kfz-Arbeiten suchen wir zum nächstmöglichen Zeitpunkt eine/n
Kfz-Mechaniker/in -Personenkraftwagentechnik in Vollzeit.
Erwartet werden eine abgeschlossene Ausbildung,ein Pkw Führerschein Kl.3 bzw Be handwerkliches Geschick und Teamgeist.Berufserfahrung ist durchaus von Vorteil.
Wir zahlen überdurchschnittlich gut,je nach Qualifikation und Berufserfahrung und sind ein tolles Team!
Interesse?Dann freuen wir uns auf Ihre Bewerbung!
Bitte melden sie sich schriftlich,telefonisch,unter 04347/8485  oder persönlich bei Herrn Nelz.",0,39,2021-01-21T20:24:37+0000
https://www.instagram.com/kfz_reifenservice_molfsee_/,kfz_reifenservice_molfsee_,IMAGE,https://www.instagram.com/p/CKRS3nOgJb6/,,0,39,2021-01-20T14:31:23+0000
https://www.instagram.com/kfz_reifenservice_molfsee_/,kfz_reifenservice_molfsee_,IMAGE,https://www.instagram.com/p/CKRSxUXgAW6/,,0,52,2021-01-20T14:30:31+0000
https://www.instagram.com/kfz_reifenservice_molfsee_/,kfz_reifenservice_molfsee_,IMAGE,https://www.instagram.com/p/CKRSkt7g4Qc/,,1,44,2021-01-20T14:28:48+0000
https://www.instagram.com/kfz_reifenservice_molfsee_/,kfz_reifenservice_molfsee_,IMAGE,https://www.instagram.com/p/CJ3cVaNnJnt/,#Molfsee #kfzwerkstatt #kfzmechatroniker #reifenservice#gutfürdieregion#auto#reparaturen#wirsindfüreuchda #allesrundumsauto,0,44,2021-01-10T13:33:50+0000
https://www.instagram.com/kfz_reifenservice_molfsee_/,kfz_reifenservice_molfsee_,IMAGE,https://www.instagram.com/p/CJ3ZfY9H53L/,,0,30,2021-01-10T13:08:59+0000
